timestamp,ax,ay,az,vx,vy,vz,rms,status
2026-05-02T20:23:01.012,-0.61,-0.33,-0.716,0.025,0.023,-0.226,0.408,ALARM
2026-05-02T20:23:01.511,-0.615,-0.299,-0.839,0.015,0.027,-0.298,0.367,ALARM
2026-05-02T20:23:02.011,-0.398,0.045,-0.903,0.197,0.295,-0.298,0.36,ALARM
2026-05-02T20:23:02.511,-0.267,0.12,-0.984,0.273,0.293,-0.309,0.347,ALARM
2026-05-02T20:23:03.011,-0.11,0.173,-0.971,0.344,0.255,-0.226,0.391,ALARM
2026-05-02T20:23:03.511,-0.371,0.202,-0.921,0.06,0.221,-0.149,0.387,ALARM
2026-05-02T20:23:04.011,-0.441,0.145,-0.837,-0.025,0.12,-0.031,0.387,ALARM
2026-05-02T20:23:04.511,-0.184,0.475,-0.825,0.184,0.383,0.015,0.401,ALARM
2026-05-02T20:23:05.011,-0.219,0.336,-0.831,0.113,0.186,0.011,0.395,ALARM
2026-05-02T20:23:05.511,-0.228,-0.013,-0.949,0.093,-0.161,-0.1,0.352,ALARM
2026-05-02T20:23:06.010,-0.134,0.264,-0.836,0.15,0.088,0.035,0.306,ALARM
2026-05-02T20:23:06.511,-0.787,-0.42,-0.395,-0.442,-0.518,0.432,0.35,ALARM
2026-05-02T20:23:07.010,-0.791,-0.391,0.476,-0.349,-0.364,1.06,0.552,ALARM
2026-05-02T20:23:07.511,-0.705,-0.17,0.755,-0.195,-0.089,1.068,0.689,ALARM
2026-05-02T20:23:08.010,-0.581,-0.003,0.877,-0.035,0.074,0.954,0.767,ALARM
2026-05-02T20:23:08.511,-0.703,0.104,0.599,-0.113,0.129,0.529,0.802,ALARM
2026-05-02T20:23:09.010,-0.753,-0.01,0.629,-0.123,-0.006,0.447,0.824,ALARM
2026-05-02T20:23:09.510,-0.871,-0.212,0.514,-0.208,-0.201,0.234,0.827,ALARM
2026-05-02T20:23:10.010,-0.597,-0.47,-0.776,0.081,-0.347,-0.943,0.79,ALARM
2026-05-02T20:23:10.510,-0.488,0.047,-0.614,0.142,0.171,-0.573,0.732,ALARM
2026-05-02T20:23:11.011,-0.369,0.038,-0.934,0.201,0.114,-0.701,0.687,ALARM
2026-05-02T20:23:11.511,-0.388,0.037,-0.964,0.138,0.081,-0.568,0.674,ALARM
2026-05-02T20:23:12.010,-0.339,0.079,-0.898,0.142,0.091,-0.389,0.664,ALARM
2026-05-02T20:23:12.510,-0.335,0.151,-0.937,0.112,0.14,-0.338,0.653,ALARM
2026-05-02T20:23:13.010,-0.311,0.271,-0.761,0.104,0.219,-0.103,0.634,ALARM
2026-05-02T20:23:13.511,-0.307,0.244,-0.88,0.083,0.156,-0.162,0.538,ALARM
2026-05-02T20:23:14.010,-0.254,0.165,-0.95,0.117,0.053,-0.203,0.446,ALARM
2026-05-02T20:23:14.510,-0.075,0.167,-0.956,0.253,0.051,-0.163,0.351,ALARM
2026-05-02T20:23:15.010,-0.195,-0.002,-1.067,0.087,-0.106,-0.232,0.3,ALARM
2026-05-02T20:23:15.510,-0.191,0.085,-1.048,0.062,-0.029,-0.185,0.264,ALARM
2026-05-02T20:23:16.010,-0.038,0.347,-0.949,0.178,0.219,-0.06,0.242,ALARM
2026-05-02T20:23:16.510,-0.127,0.249,-0.899,0.057,0.098,-0.008,0.222,ALARM
2026-05-02T20:23:17.010,-0.04,0.335,-0.749,0.131,0.146,0.114,0.231,ALARM
2026-05-02T20:23:17.510,-0.09,0.402,-0.936,0.054,0.171,-0.065,0.222,ALARM
2026-05-02T20:23:18.010,-0.389,0.333,-0.795,-0.23,0.087,0.09,0.223,ALARM
2026-05-02T20:23:18.510,-0.824,-0.169,-0.047,-0.539,-0.344,0.738,0.355,ALARM
2026-05-02T20:23:19.010,-0.762,0.088,0.653,-0.359,-0.036,1.133,0.608,ALARM
2026-05-02T20:23:19.510,-0.814,0.155,0.563,-0.326,0.033,0.805,0.714,ALARM
2026-05-02T20:23:20.010,-0.791,0.014,0.715,-0.23,-0.096,0.756,0.777,ALARM
2026-05-02T20:23:20.510,-1.158,-0.039,0.72,-0.53,-0.147,0.6,0.819,ALARM
2026-05-02T20:23:21.009,-0.652,0.436,0.63,-0.004,0.3,0.393,0.839,ALARM
2026-05-02T20:23:21.510,-1.011,0.472,0.245,-0.321,0.27,-0.033,0.836,ALARM
2026-05-02T20:23:22.010,-0.848,0.211,0.506,-0.129,-0.01,0.188,0.702,ALARM
2026-05-02T20:23:22.509,-0.606,0.289,0.091,0.138,0.062,-0.212,0.562,ALARM
2026-05-02T20:23:23.009,-0.79,0.568,0.263,-0.033,0.279,-0.032,0.456,ALARM
2026-05-02T20:23:23.509,-0.706,0.59,0.262,0.058,0.246,-0.035,0.368,ALARM
2026-05-02T20:23:24.009,-0.717,0.599,0.273,0.041,0.201,-0.019,0.296,ALARM
2026-05-02T20:23:24.509,-0.506,0.438,0.452,0.234,-0.014,0.128,0.276,ALARM
2026-05-02T20:23:25.009,-0.674,0.142,0.667,0.018,-0.255,0.239,0.402,ALARM
2026-05-02T20:23:25.510,-0.878,0.479,0.161,-0.163,0.052,-0.247,0.402,ALARM
2026-05-02T20:23:26.010,-0.812,0.141,-0.254,-0.073,-0.282,-0.531,0.442,ALARM
2026-05-02T20:23:26.510,-0.861,0.028,-0.265,-0.106,-0.351,-0.374,0.513,ALARM
2026-05-02T20:23:27.009,-0.847,0.142,0.046,-0.057,-0.201,-0.034,0.52,ALARM
2026-05-02T20:23:27.509,-0.836,0.153,-0.136,-0.018,-0.158,-0.2,0.515,ALARM
2026-05-02T20:23:28.009,-1.07,0.208,0.167,-0.225,-0.075,0.096,0.408,ALARM
2026-05-02T20:23:28.509,-0.867,0.295,0.02,-0.003,0.002,-0.041,0.397,ALARM
2026-05-02T20:23:29.009,-0.914,0.378,0.175,-0.032,0.112,0.09,0.393,ALARM
2026-05-02T20:23:29.509,-0.882,0.428,0.053,-0.001,0.125,-0.03,0.273,ALARM
2026-05-02T20:23:30.009,-0.88,0.401,0.26,-0.006,0.087,0.143,0.225,ALARM
2026-05-02T20:23:30.509,-0.882,0.435,0.29,-0.003,0.097,0.153,0.215,ALARM
2026-05-02T20:23:31.009,-1.098,0.107,0.237,-0.218,-0.232,0.109,0.298,ALARM
2026-05-02T20:23:31.508,-0.964,0.192,0.105,-0.07,-0.123,-0.017,0.292,ALARM
2026-05-02T20:23:32.009,-1.021,0.209,0.205,-0.115,-0.089,0.078,0.254,ALARM
2026-05-02T20:23:32.508,-0.928,0.134,0.266,-0.016,-0.13,0.12,0.255,ALARM
2026-05-02T20:23:33.009,-0.979,0.344,0.152,-0.065,0.116,-0.022,0.265,ALARM
2026-05-02T20:23:33.509,-0.602,0.547,0.541,0.265,0.298,0.27,0.331,ALARM
2026-05-02T20:23:34.009,-0.73,0.275,0.103,0.091,-0.088,-0.155,0.385,ALARM
2026-05-02T20:23:34.509,-1.045,0.404,0.069,-0.206,0.027,-0.167,0.383,ALARM
2026-05-02T20:23:35.008,-0.939,0.372,0.158,-0.064,-0.011,-0.038,0.401,ALARM
2026-05-02T20:23:35.508,-0.89,0.431,0.255,-0.005,0.046,0.058,0.407,ALARM
2026-05-02T20:23:36.008,-0.896,0.424,0.083,-0.012,0.032,-0.102,0.408,ALARM
2026-05-02T20:23:36.509,-0.837,0.363,-0.084,0.044,-0.022,-0.255,0.377,ALARM
2026-05-02T20:23:37.008,-0.93,0.355,-0.029,-0.031,-0.074,-0.245,0.323,ALARM
2026-05-02T20:23:37.508,-0.853,0.186,0.324,0.026,-0.224,0.134,0.318,ALARM
2026-05-02T20:23:38.008,-0.886,0.385,0.001,0.005,0.0,-0.164,0.308,ALARM
2026-05-02T20:23:38.508,-0.916,0.372,0.069,0.0,-0.009,-0.083,0.308,ALARM
2026-05-02T20:23:39.008,-1.033,0.147,0.228,-0.115,-0.225,0.084,0.304,ALARM
2026-05-02T20:23:39.508,-0.901,0.331,0.073,0.009,-0.036,-0.056,0.301,ALARM
2026-05-02T20:23:40.008,-0.878,0.353,0.081,0.033,-0.019,-0.035,0.288,ALARM
2026-05-02T20:23:40.508,-0.9,0.363,0.082,0.009,-0.009,-0.024,0.17,WARNING
2026-05-02T20:23:41.008,-0.891,0.346,0.096,0.019,-0.024,-0.005,0.129,WARNING
2026-05-02T20:23:41.508,-0.748,0.263,0.027,0.19,-0.092,-0.077,0.184,WARNING
2026-05-02T20:23:42.008,0.093,-0.395,0.34,0.984,-0.739,0.225,0.294,ALARM
2026-05-02T20:23:42.507,-0.638,0.513,0.138,0.255,0.135,0.019,0.337,ALARM
2026-05-02T20:23:43.008,-0.909,0.372,0.062,-0.018,0.017,-0.05,0.348,ALARM
2026-05-02T20:23:43.507,-0.899,0.33,0.071,-0.006,-0.025,-0.032,0.347,ALARM
2026-05-02T20:23:44.008,-0.902,0.352,0.083,-0.005,-0.005,-0.009,0.348,ALARM
2026-05-02T20:23:44.507,-0.907,0.359,0.041,-0.009,0.003,-0.043,0.336,ALARM
2026-05-02T20:23:45.008,-0.907,0.372,0.033,-0.01,0.017,-0.042,0.304,ALARM
2026-05-02T20:23:45.508,-0.906,0.366,0.045,-0.007,0.007,-0.022,0.114,WARNING
2026-05-02T20:23:46.007,-0.915,0.361,0.085,-0.013,0.0,0.02,0.044,NORMAL
2026-05-02T20:23:46.507,-0.902,0.347,0.064,0.001,-0.014,0.0,0.038,NORMAL
2026-05-02T20:23:47.007,-0.915,0.388,0.06,-0.011,0.025,-0.001,0.033,NORMAL
2026-05-02T20:23:47.507,-0.922,0.374,0.06,-0.019,0.01,0.003,0.032,NORMAL
2026-05-02T20:23:48.007,-0.89,0.355,0.061,0.013,-0.008,0.005,0.028,NORMAL
2026-05-02T20:23:48.507,-0.919,0.367,0.084,-0.015,0.004,0.028,0.024,NORMAL
2026-05-02T20:23:49.007,-0.91,0.374,0.039,-0.007,0.01,-0.016,0.021,NORMAL
2026-05-02T20:23:49.508,-0.906,0.345,0.073,-0.003,-0.017,0.016,0.023,NORMAL
2026-05-02T20:23:50.008,-0.954,0.176,0.0,-0.05,-0.18,-0.059,0.046,NORMAL
2026-05-02T20:23:50.507,-0.905,0.365,0.055,-0.006,0.011,0.004,0.056,NORMAL
2026-05-02T20:23:51.007,-0.896,0.375,0.064,0.003,0.016,0.013,0.057,NORMAL
2026-05-02T20:23:51.507,-0.897,0.363,0.083,0.003,0.002,0.028,0.057,NORMAL
2026-05-02T20:23:52.007,-0.904,0.372,0.066,-0.003,0.007,0.008,0.058,NORMAL
2026-05-02T20:23:52.507,-0.911,0.371,0.03,-0.011,0.007,-0.027,0.057,NORMAL
2026-05-02T20:23:53.007,-0.89,0.347,0.046,0.008,-0.016,-0.008,0.056,NORMAL
2026-05-02T20:23:53.507,-0.902,0.381,0.052,-0.003,0.016,-0.003,0.025,NORMAL
2026-05-02T20:23:54.007,-0.91,0.353,0.086,-0.009,-0.013,0.029,0.025,NORMAL
2026-05-02T20:23:54.507,-0.925,0.372,0.068,-0.023,0.004,0.011,0.026,NORMAL
2026-05-02T20:23:55.007,-0.912,0.355,0.095,-0.011,-0.012,0.034,0.025,NORMAL
2026-05-02T20:23:55.507,-0.896,0.366,0.095,0.005,0.001,0.031,0.027,NORMAL
2026-05-02T20:23:56.007,-0.9,0.356,0.083,0.001,-0.01,0.018,0.027,NORMAL
2026-05-02T20:23:56.507,-0.91,0.373,0.047,-0.009,0.007,-0.015,0.027,NORMAL
2026-05-02T20:23:57.007,-0.916,0.374,0.043,-0.016,0.008,-0.017,0.027,NORMAL
2026-05-02T20:23:57.507,-0.89,0.371,0.055,0.01,0.004,-0.004,0.024,NORMAL
2026-05-02T20:23:58.007,-0.904,0.362,0.085,-0.003,-0.003,0.024,0.024,NORMAL
2026-05-02T20:23:58.507,-0.918,0.35,0.073,-0.018,-0.018,0.012,0.022,NORMAL
2026-05-02T20:23:59.007,-0.9,0.355,0.072,0.001,-0.012,0.01,0.021,NORMAL
2026-05-02T20:23:59.507,-0.911,0.355,0.1,-0.007,-0.012,0.037,0.022,NORMAL
2026-05-02T20:24:00.006,-0.896,0.334,0.065,0.009,-0.032,0.0,0.022,NORMAL
2026-05-02T20:24:00.506,-0.91,0.378,0.081,-0.003,0.012,0.015,0.023,NORMAL
2026-05-02T20:24:01.006,-0.897,0.365,0.051,0.007,0.0,-0.014,0.025,NORMAL
2026-05-02T20:24:01.507,-0.903,0.372,0.06,0.0,0.005,-0.004,0.025,NORMAL
2026-05-02T20:24:02.006,-0.905,0.397,0.064,-0.002,0.03,0.0,0.024,NORMAL
2026-05-02T20:24:02.506,-0.909,0.376,0.071,-0.007,0.009,0.006,0.025,NORMAL
2026-05-02T20:24:03.006,-0.9,0.375,0.055,0.003,0.007,-0.009,0.025,NORMAL
2026-05-02T20:24:03.506,-0.913,0.349,0.065,-0.01,-0.018,0.0,0.023,NORMAL
2026-05-02T20:24:04.006,-0.892,0.371,0.058,0.012,0.005,-0.007,0.023,NORMAL
2026-05-02T20:24:04.507,-0.924,0.388,0.068,-0.02,0.021,0.003,0.022,NORMAL
2026-05-02T20:24:05.007,-0.898,0.354,0.07,0.006,-0.014,0.006,0.023,NORMAL
2026-05-02T20:24:05.507,-0.929,0.389,0.032,-0.023,0.02,-0.031,0.025,NORMAL
2026-05-02T20:24:06.006,-0.912,0.381,0.073,-0.006,0.011,0.01,0.022,NORMAL
2026-05-02T20:24:06.506,-0.925,0.363,0.093,-0.019,-0.007,0.027,0.024,NORMAL
2026-05-02T20:24:07.006,-0.903,0.356,0.058,0.002,-0.014,-0.006,0.025,NORMAL
2026-05-02T20:24:07.506,-0.911,0.377,0.082,-0.005,0.007,0.016,0.025,NORMAL
2026-05-02T20:24:08.006,-0.931,0.395,0.079,-0.025,0.024,0.012,0.025,NORMAL
2026-05-02T20:24:08.506,-0.881,0.354,0.062,0.023,-0.017,-0.003,0.025,NORMAL
2026-05-02T20:24:09.006,-0.912,0.369,0.062,-0.007,0.001,-0.003,0.025,NORMAL
2026-05-02T20:24:09.506,-0.918,0.36,0.05,-0.013,-0.007,-0.015,0.025,NORMAL
2026-05-02T20:24:10.006,-0.908,0.368,0.056,-0.004,0.001,-0.007,0.022,NORMAL
2026-05-02T20:24:10.506,-0.902,0.381,0.047,0.002,0.015,-0.018,0.022,NORMAL
2026-05-02T20:24:11.006,-0.896,0.359,0.086,0.006,-0.008,0.022,0.024,NORMAL
2026-05-02T20:24:11.506,-0.915,0.354,0.073,-0.012,-0.011,0.008,0.025,NORMAL
2026-05-02T20:24:12.006,-0.901,0.35,0.06,0.0,-0.015,-0.004,0.024,NORMAL
2026-05-02T20:24:12.506,-0.911,0.354,0.109,-0.009,-0.01,0.043,0.025,NORMAL
2026-05-02T20:24:13.006,-0.911,0.37,0.059,-0.011,0.006,-0.005,0.032,NORMAL
2026-05-02T20:24:13.506,-0.917,0.374,0.031,-0.014,0.006,-0.029,0.033,NORMAL
2026-05-02T20:24:14.006,-0.904,0.355,0.076,-0.002,-0.013,0.013,0.032,NORMAL
2026-05-02T20:24:14.505,-0.905,0.352,0.07,0.0,-0.014,0.006,0.032,NORMAL
2026-05-02T20:24:15.006,-0.868,0.344,0.065,0.035,-0.022,0.0,0.032,NORMAL
2026-05-02T20:24:15.506,-0.898,0.376,0.053,0.003,0.009,-0.011,0.032,NORMAL
2026-05-02T20:24:16.005,-0.894,0.382,0.086,0.008,0.013,0.018,0.026,NORMAL
2026-05-02T20:24:16.506,-0.89,0.363,0.083,0.013,-0.006,0.009,0.026,NORMAL
2026-05-02T20:24:17.005,-0.904,0.389,0.052,-0.001,0.021,-0.017,0.027,NORMAL
2026-05-02T20:24:17.505,-0.917,0.383,0.081,-0.013,0.015,0.012,0.027,NORMAL
2026-05-02T20:24:18.005,-0.888,0.365,0.039,0.015,-0.003,-0.027,0.026,NORMAL
2026-05-02T20:24:18.506,-0.921,0.361,0.069,-0.016,-0.008,0.002,0.025,NORMAL
2026-05-02T20:24:19.005,-0.901,0.377,0.07,0.003,0.007,0.004,0.025,NORMAL
2026-05-02T20:24:19.505,-0.912,0.364,0.084,-0.008,-0.006,0.02,0.024,NORMAL
2026-05-02T20:24:20.005,-0.9,0.342,0.036,0.003,-0.023,-0.028,0.024,NORMAL
2026-05-02T20:24:20.505,-0.902,0.381,0.095,0.0,0.015,0.03,0.023,NORMAL
2026-05-02T20:24:21.005,-0.902,0.37,0.073,-0.001,0.003,0.006,0.023,NORMAL
2026-05-02T20:24:21.505,-0.886,0.369,0.093,0.014,0.0,0.028,0.024,NORMAL
2026-05-02T20:24:22.005,-0.915,0.384,0.047,-0.014,0.015,-0.017,0.024,NORMAL
2026-05-02T20:24:22.505,-0.905,0.341,0.078,-0.003,-0.026,0.012,0.024,NORMAL
2026-05-02T20:24:23.005,-0.885,0.374,0.082,0.017,0.007,0.014,0.022,NORMAL
2026-05-02T20:24:23.505,-0.906,0.397,0.048,-0.006,0.027,-0.016,0.024,NORMAL
2026-05-02T20:24:24.004,-0.899,0.354,0.095,0.0,-0.015,0.029,0.023,NORMAL
2026-05-02T20:24:24.505,-0.914,0.378,0.037,-0.012,0.01,-0.027,0.025,NORMAL
2026-05-02T20:24:25.005,-0.883,0.363,0.038,0.017,-0.007,-0.023,0.025,NORMAL
2026-05-02T20:24:25.504,-0.901,0.34,0.184,-0.001,-0.029,0.114,0.035,NORMAL
2026-05-02T20:24:26.004,-0.907,0.379,0.072,-0.007,0.012,-0.002,0.037,NORMAL
2026-05-02T20:24:26.505,-0.898,0.369,0.089,0.003,0.002,0.016,0.036,NORMAL
2026-05-02T20:24:27.004,-0.888,0.363,0.091,0.013,-0.003,0.015,0.036,NORMAL
2026-05-02T20:24:27.505,-0.906,0.395,0.096,-0.006,0.025,0.02,0.036,NORMAL
2026-05-02T20:24:28.004,-0.892,0.385,0.09,0.007,0.013,0.014,0.037,NORMAL
2026-05-02T20:24:28.504,-0.908,0.404,0.078,-0.008,0.029,0.003,0.036,NORMAL
2026-05-02T20:24:29.005,-0.922,0.371,0.08,-0.023,-0.002,0.005,0.024,NORMAL
2026-05-02T20:24:29.504,-0.819,0.37,-0.134,0.078,0.004,-0.198,0.053,NORMAL
2026-05-02T20:24:30.004,-0.892,0.367,0.071,-0.008,-0.002,0.001,0.076,NORMAL
2026-05-02T20:24:30.504,-0.907,0.389,0.064,-0.018,0.017,-0.005,0.076,NORMAL
2026-05-02T20:24:31.004,-0.414,0.036,0.289,0.455,-0.325,0.201,0.149,WARNING
2026-05-02T20:24:31.505,-0.884,0.377,0.062,0.054,-0.029,-0.053,0.308,ALARM
2026-05-02T20:24:32.005,-0.919,0.37,0.091,0.012,-0.029,-0.021,0.309,ALARM
2026-05-02T20:24:32.504,-0.892,0.376,0.063,0.031,-0.014,-0.041,0.309,ALARM
2026-05-02T20:24:33.005,-0.927,0.376,0.08,-0.006,-0.01,-0.018,0.301,ALARM
2026-05-02T20:24:33.504,-0.891,0.371,0.051,0.025,-0.014,-0.039,0.301,ALARM
2026-05-02T20:24:34.004,-0.891,0.352,0.052,0.023,-0.028,-0.033,0.296,ALARM
2026-05-02T20:24:34.504,-0.912,0.366,0.087,0.001,-0.011,0.003,0.046,NORMAL
2026-05-02T20:24:35.004,-0.9,0.368,0.088,0.01,-0.008,0.006,0.038,NORMAL
2026-05-02T20:24:35.504,-0.876,0.366,0.067,0.03,-0.007,-0.012,0.035,NORMAL
2026-05-02T20:24:36.004,-0.891,0.365,0.055,0.014,-0.009,-0.024,0.029,NORMAL
2026-05-02T20:24:36.504,-0.909,0.374,0.054,-0.004,0.0,-0.025,0.027,NORMAL
2026-05-02T20:24:37.004,-0.903,0.366,0.054,0.0,-0.004,-0.021,0.025,NORMAL
2026-05-02T20:24:37.503,-0.899,0.363,0.055,0.004,-0.007,-0.018,0.022,NORMAL
2026-05-02T20:24:38.004,-0.917,0.361,0.084,-0.016,-0.009,0.013,0.023,NORMAL
2026-05-02T20:24:38.504,-0.905,0.377,0.081,-0.003,0.008,0.01,0.022,NORMAL
2026-05-02T20:24:39.003,-0.898,0.364,0.072,0.004,-0.005,0.001,0.022,NORMAL
2026-05-02T20:24:39.503,-0.898,0.375,0.043,0.005,0.006,-0.028,0.023,NORMAL
2026-05-02T20:24:40.004,-0.907,0.373,0.052,-0.003,0.005,-0.017,0.022,NORMAL
2026-05-02T20:24:40.504,-0.917,0.396,0.063,-0.009,0.026,-0.005,0.022,NORMAL
2026-05-02T20:24:41.004,-0.901,0.38,0.073,0.005,0.011,0.005,0.022,NORMAL
2026-05-02T20:24:41.504,-0.889,0.353,0.051,0.017,-0.016,-0.016,0.021,NORMAL
2026-05-02T20:24:42.003,-0.896,0.368,0.094,0.01,-0.001,0.024,0.023,NORMAL
2026-05-02T20:24:42.503,-0.929,0.391,0.074,-0.023,0.023,0.003,0.024,NORMAL
2026-05-02T20:24:43.003,-0.896,0.342,0.073,0.008,-0.026,0.001,0.024,NORMAL
2026-05-02T20:24:43.503,-0.899,0.349,0.083,0.006,-0.018,0.012,0.024,NORMAL
2026-05-02T20:24:44.003,-0.895,0.37,0.045,0.01,0.005,-0.026,0.025,NORMAL
2026-05-02T20:24:44.503,-0.895,0.371,0.077,0.011,0.005,0.007,0.027,NORMAL
2026-05-02T20:24:45.003,-0.909,0.375,0.104,-0.005,0.01,0.033,0.026,NORMAL
2026-05-02T20:24:45.503,-0.906,0.353,0.087,-0.001,-0.011,0.015,0.025,NORMAL
2026-05-02T20:24:46.003,-0.897,0.362,0.073,0.009,-0.003,0.0,0.025,NORMAL
2026-05-02T20:24:46.503,-0.891,0.357,0.098,0.014,-0.007,0.026,0.024,NORMAL
2026-05-02T20:24:47.003,-0.916,0.359,0.066,-0.011,-0.006,-0.006,0.024,NORMAL
2026-05-02T20:24:47.503,-0.903,0.372,0.11,0.005,0.007,0.037,0.021,NORMAL
2026-05-02T20:24:48.003,-0.874,0.354,0.069,0.033,-0.013,0.002,0.025,NORMAL
2026-05-02T20:24:48.503,-0.898,0.366,0.088,0.008,-0.001,0.018,0.026,NORMAL
2026-05-02T20:24:49.003,-0.907,0.369,0.056,-0.002,0.0,-0.011,0.026,NORMAL
2026-05-02T20:24:49.503,-0.892,0.367,0.075,0.013,-0.001,0.01,0.026,NORMAL
2026-05-02T20:24:50.003,-0.908,0.363,0.056,-0.003,-0.003,-0.01,0.026,NORMAL
2026-05-02T20:24:50.503,-0.914,0.37,0.053,-0.007,0.002,-0.014,0.026,NORMAL
2026-05-02T20:24:51.003,-0.914,0.369,0.067,-0.007,0.0,0.0,0.024,NORMAL
2026-05-02T20:24:51.503,-0.895,0.365,0.041,0.012,-0.003,-0.026,0.021,NORMAL
2026-05-02T20:24:52.003,-0.902,0.367,0.059,0.002,0.0,-0.007,0.02,NORMAL
2026-05-02T20:24:52.503,-0.907,0.374,0.081,-0.002,0.007,0.01,0.023,NORMAL
2026-05-02T20:24:53.003,-0.895,0.355,0.115,0.009,-0.011,0.04,0.027,NORMAL
2026-05-02T20:24:53.502,-0.909,0.35,0.085,-0.006,-0.018,0.012,0.028,NORMAL
2026-05-02T20:24:54.003,-0.904,0.383,0.085,-0.001,0.015,0.01,0.028,NORMAL
2026-05-02T20:24:54.503,-0.893,0.354,0.039,0.008,-0.013,-0.032,0.029,NORMAL
2026-05-02T20:24:55.002,-0.914,0.385,0.061,-0.011,0.016,-0.005,0.03,NORMAL
2026-05-02T20:24:55.503,-0.905,0.385,0.073,-0.001,0.015,0.004,0.029,NORMAL
2026-05-02T20:24:56.002,-0.9,0.358,0.079,0.003,-0.01,0.006,0.027,NORMAL
2026-05-02T20:24:56.502,-0.886,0.36,0.06,0.014,-0.006,-0.013,0.025,NORMAL
2026-05-02T20:24:57.003,-0.912,0.373,0.085,-0.009,0.003,0.014,0.025,NORMAL
2026-05-02T20:24:57.502,-0.897,0.369,0.059,0.004,0.0,-0.011,0.024,NORMAL
2026-05-02T20:24:58.002,-0.905,0.394,0.065,-0.003,0.025,-0.005,0.024,NORMAL
2026-05-02T20:24:58.503,-0.905,0.369,0.044,-0.005,0.002,-0.027,0.024,NORMAL
2026-05-02T20:24:59.002,-0.892,0.378,0.07,0.007,0.009,-0.002,0.023,NORMAL
2026-05-02T20:24:59.502,-0.903,0.349,0.083,-0.001,-0.019,0.011,0.023,NORMAL
2026-05-02T20:25:00.002,-0.916,0.368,0.073,-0.013,0.002,0.0,0.024,NORMAL
2026-05-02T20:25:00.502,-0.903,0.366,0.073,-0.002,0.001,-0.002,0.023,NORMAL
2026-05-02T20:25:01.002,-0.897,0.383,0.082,0.004,0.017,0.008,0.023,NORMAL
2026-05-02T20:25:01.502,-0.899,0.37,0.072,0.002,0.003,0.001,0.023,NORMAL
2026-05-02T20:25:02.002,-0.903,0.365,0.074,-0.001,-0.003,0.004,0.023,NORMAL
2026-05-02T20:25:02.502,-0.887,0.354,0.086,0.014,-0.011,0.013,0.025,NORMAL
2026-05-02T20:25:03.002,-0.887,0.365,0.059,0.014,-0.003,-0.012,0.025,NORMAL
2026-05-02T20:25:03.502,-0.887,0.355,0.066,0.016,-0.012,-0.006,0.025,NORMAL
2026-05-02T20:25:04.002,-0.901,0.358,0.046,0.002,-0.008,-0.026,0.026,NORMAL
2026-05-02T20:25:04.501,-0.879,0.357,0.073,0.022,-0.008,0.001,0.027,NORMAL
2026-05-02T20:25:05.001,-0.903,0.342,0.09,-0.003,-0.021,0.017,0.027,NORMAL
2026-05-02T20:25:05.502,-0.906,0.384,0.071,-0.007,0.019,0.0,0.026,NORMAL
2026-05-02T20:25:06.002,-0.917,0.385,0.072,-0.017,0.019,-0.002,0.025,NORMAL
2026-05-02T20:25:06.501,-0.915,0.361,0.075,-0.015,-0.002,0.002,0.024,NORMAL
2026-05-02T20:25:07.002,-0.905,0.368,0.089,-0.003,0.005,0.013,0.024,NORMAL
2026-05-02T20:25:07.502,-0.924,0.358,0.141,-0.021,-0.006,0.065,0.026,NORMAL
2026-05-02T20:25:08.002,-0.903,0.357,0.078,0.0,-0.006,0.004,0.027,NORMAL
2026-05-02T20:25:08.502,-0.902,0.376,0.051,0.0,0.009,-0.021,0.027,NORMAL
2026-05-02T20:25:09.002,-0.903,0.373,0.07,-0.002,0.007,0.0,0.028,NORMAL
2026-05-02T20:25:09.502,-0.89,0.362,0.082,0.009,-0.005,0.013,0.029,NORMAL
2026-05-02T20:25:10.001,-0.91,0.368,0.065,-0.01,0.003,-0.002,0.029,NORMAL
2026-05-02T20:25:10.501,-0.901,0.365,0.073,-0.001,0.002,0.003,0.029,NORMAL
2026-05-02T20:25:11.001,-0.895,0.376,0.042,0.007,0.011,-0.026,0.028,NORMAL
2026-05-02T20:25:11.501,-0.899,0.368,0.095,0.003,0.004,0.025,0.029,NORMAL
2026-05-02T20:25:12.001,-0.911,0.36,0.074,-0.01,-0.003,0.004,0.028,NORMAL
2026-05-02T20:25:12.501,-0.891,0.366,0.1,0.01,0.004,0.025,0.026,NORMAL
2026-05-02T20:25:13.001,-0.895,0.362,0.083,0.007,-0.003,0.01,0.027,NORMAL
2026-05-02T20:25:13.501,-0.9,0.375,0.08,0.002,0.008,0.006,0.026,NORMAL
2026-05-02T20:25:14.001,-0.876,0.369,0.025,0.024,0.002,-0.043,0.026,NORMAL
2026-05-02T20:25:14.501,-0.912,0.388,0.046,-0.01,0.019,-0.021,0.024,NORMAL
2026-05-02T20:25:15.001,-0.883,0.35,0.032,0.018,-0.015,-0.035,0.025,NORMAL
2026-05-02T20:25:15.501,-0.908,0.374,0.05,-0.007,0.011,-0.017,0.026,NORMAL
2026-05-02T20:25:16.000,-0.897,0.37,0.078,0.006,0.006,0.009,0.025,NORMAL
2026-05-02T20:25:16.501,-0.893,0.388,0.091,0.008,0.024,0.022,0.026,NORMAL
